5,0
16,1
19,2
1,3
0,4
15,5
14,6
9,7
0,8
6,9
7,10
1,11
4,12
7,13
10,14
19,15
3,16
16,17
6,18
17,19
10,20
15,21
18,22
5,23
15,24
13,25
4,26
18,27
10,28
4,29
12,30
4,31
3,32
7,33
10,34
13,35
6,36
7,37
11,38
8,39
8,40
13,41
15,42
18,43
14,44
4,45
8,46
14,47
15,48
8,49
5,50
1,51
0,52
16,53
4,54
3,55
7,56
5,57
18,58
9,59
15,60
19,61
8,62
0,63
15,64
2,65
16,66
5,67
2,68
1,69
19,70
3,71
0,72
12,73
19,74
1,75
5,76
0,77
6,78
4,79
7,80
13,81
0,82
7,83
16,84
18,85
3,86
14,87
10,88
14,89
19,90
19,91
19,92
5,93
4,94
11,95
7,96
7,97
8,98
18,99
10,100
2,101
9,102
6,103
14,104
5,105
19,106
13,107
6,108
15,109
13,110
8,111
11,112
1,113
1,114
12,115
14,116
14,117
1,118
18,119
6,120
5,121
11,122
4,123
3,124
13,125
16,126
2,127
7,128
8,129
12,130
0,131
8,132
17,133
15,134
9,135
12,136
0,137
19,138
16,139
9,140
17,141
10,142
6,143
10,144
18,145
14,146
10,147
2,148
14,149
17,150
11,151
13,152
5,153
14,154
6,155
2,156
12,157
7,158
9,159
6,160
7,161
17,162
2,163
13,164
15,165
3,166
18,167
16,168
3,169
12,170
8,171
17,172
8,173
15,174
2,175
13,176
17,177
13,178
10,179
7,180
12,181
14,182
11,183
1,184
12,185
13,186
4,187
19,188
9,189
4,190
6,191
2,192
13,193
1,194
3,195
0,196
9,197
3,198
12,199
16,200
3,201
18,202
11,203
13,204
15,205
19,206
14,207
11,208
9,209
17,210
10,211
15,212
6,213
5,214
3,215
12,216
14,217
0,218
18,219
9,220
9,221
4,222
16,223
18,224
4,225
5,226
11,227
11,228
12,229
6,230
13,231
5,232
7,233
9,234
5,235
6,236
12,237
8,238
12,239
11,240
4,241
16,242
19,243
14,244
11,245
12,246
9,247
5,248
9,249
6,250
0,251
12,252
1,253
18,254
2,255
15,256
4,257
7,258
9,259
0,260
9,261
13,262
4,263
11,264
15,265
15,266
2,267
17,268
6,269
13,270
13,271
14,272
14,273
15,274
9,275
3,276
4,277
19,278
18,279
4,280
19,281
6,282
5,283
13,284
13,285
1,286
16,287
1,288
18,289
10,290
19,291
4,292
0,293
9,294
9,295
8,296
11,297
13,298
2,299
3,300
6,301
1,302
5,303
13,304
0,305
13,306
0,307
18,308
13,309
19,310
14,311
19,312
9,313
5,314
13,315
1,316
18,317
19,318
8,319
1,320
19,321
11,322
2,323
1,324
17,325
11,326
4,327
0,328
9,329
7,330
18,331
7,332
12,333
5,334
17,335
18,336
0,337
1,338
17,339
1,340
5,341
3,342
12,343
2,344
10,345
9,346
6,347
14,348
19,349
15,350
6,351
9,352
10,353
11,354
4,355
17,356
0,357
0,358
15,359
15,360
13,361
17,362
11,363
8,364
13,365
19,366
6,367
17,368
13,369
2,370
0,371
12,372
19,373
1,374
3,375
12,376
16,377
10,378
10,379
9,380
17,381
14,382
14,383
7,384
2,385
19,386
17,387
13,388
2,389
5,390
19,391
18,392
13,393
10,394
3,395
1,396
5,397
1,398
16,399
6,400
11,401
9,402
2,403
8,404
14,405
13,406
18,407
18,408
13,409
10,410
3,411
1,412
19,413
15,414
5,415
15,416
10,417
18,418
18,419
17,420
13,421
19,422
19,423
16,424
16,425
8,426
1,427
10,428
8,429
5,430
17,431
15,432
2,433
7,434
3,435
3,436
19,437
2,438
19,439
11,440
5,441
8,442
0,443
9,444
7,445
7,446
13,447
16,448
15,449
15,450
11,451
0,452
9,453
1,454
13,455
4,456
15,457
6,458
7,459
6,460
6,461
6,462
6,463
2,464
15,465
18,466
14,467
17,468
8,469
10,470
15,471
1,472
12,473
15,474
9,475
16,476
5,477
18,478
13,479
19,480
16,481
0,482
17,483
1,484
2,485
16,486
18,487
0,488
5,489
13,490
4,491
5,492
2,493
2,494
12,495
19,496
5,497
3,498
8,499
18,500
7,501
8,502
13,503
4,504
0,505
15,506
10,507
8,508
11,509
8,510
14,511
14,512
7,513
13,514
0,515
16,516
10,517
2,518
13,519
15,520
0,521
9,522
12,523
16,524
7,525
0,526
9,527
18,528
7,529
6,530
17,531
15,532
13,533
7,534
16,535
10,536
10,537
3,538
12,539
1,540
19,541
18,542
1,543
13,544
6,545
15,546
16,547
19,548
19,549
10,550
0,551
18,552
19,553
0,554
13,555
16,556
0,557
0,558
6,559
5,560
11,561
16,562
7,563
16,564
0,565
8,566
4,567
15,568
19,569
17,570
10,571
19,572
6,573
12,574
0,575
2,576
18,577
6,578
12,579
8,580
16,581
0,582
2,583
1,584
1,585
3,586
12,587
19,588
19,589
16,590
0,591
8,592
14,593
16,594
3,595
3,596
