16,0
4,1
10,2
6,3
18,4
7,5
2,6
13,7
4,8
8,9
13,10
4,11
12,12
3,13
10,14
0,15
10,16
3,17
4,18
7,19
8,20
16,21
4,22
10,23
0,24
1,25
3,26
19,27
19,28
17,29
0,30
2,31
6,32
10,33
16,34
2,35
6,36
15,37
6,38
4,39
3,40
0,41
2,42
13,43
15,44
6,45
1,46
10,47
5,48
10,49
0,50
3,51
3,52
2,53
11,54
7,55
7,56
15,57
19,58
17,59
18,60
6,61
1,62
5,63
1,64
16,65
17,66
7,67
18,68
10,69
1,70
1,71
6,72
9,73
6,74
2,75
17,76
5,77
9,78
1,79
1,80
3,81
11,82
14,83
0,84
1,85
13,86
5,87
4,88
13,89
5,90
15,91
14,92
2,93
14,94
9,95
19,96
8,97
13,98
12,99
4,100
4,101
16,102
17,103
14,104
5,105
0,106
19,107
17,108
9,109
13,110
3,111
15,112
2,113
9,114
19,115
6,116
9,117
19,118
7,119
0,120
2,121
9,122
1,123
16,124
3,125
13,126
11,127
12,128
12,129
12,130
14,131
19,132
18,133
2,134
10,135
19,136
12,137
15,138
9,139
11,140
4,141
11,142
7,143
15,144
5,145
16,146
13,147
3,148
12,149
3,150
11,151
10,152
2,153
1,154
2,155
16,156
2,157
5,158
14,159
1,160
18,161
15,162
3,163
0,164
15,165
12,166
1,167
15,168
3,169
2,170
6,171
14,172
7,173
16,174
0,175
4,176
15,177
19,178
11,179
9,180
5,181
9,182
15,183
5,184
18,185
17,186
19,187
1,188
13,189
0,190
0,191
3,192
6,193
6,194
14,195
15,196
7,197
14,198
1,199
12,200
16,201
10,202
13,203
10,204
12,205
8,206
14,207
16,208
5,209
16,210
19,211
5,212
14,213
16,214
5,215
3,216
1,217
7,218
0,219
17,220
8,221
17,222
5,223
15,224
5,225
2,226
2,227
1,228
5,229
7,230
16,231
9,232
13,233
1,234
16,235
17,236
19,237
8,238
12,239
1,240
5,241
19,242
9,243
10,244
7,245
15,246
4,247
1,248
14,249
5,250
2,251
2,252
11,253
16,254
6,255
14,256
18,257
10,258
16,259
17,260
17,261
8,262
3,263
5,264
14,265
4,266
1,267
11,268
1,269
13,270
12,271
11,272
2,273
12,274
4,275
13,276
5,277
14,278
1,279
8,280
0,281
9,282
1,283
3,284
19,285
9,286
7,287
13,288
6,289
16,290
12,291
3,292
13,293
6,294
4,295
5,296
1,297
16,298
12,299
5,300
2,301
15,302
8,303
11,304
9,305
0,306
11,307
16,308
3,309
12,310
11,311
13,312
2,313
15,314
17,315
15,316
4,317
15,318
17,319
16,320
19,321
2,322
15,323
15,324
4,325
18,326
1,327
17,328
19,329
18,330
3,331
5,332
2,333
14,334
5,335
4,336
12,337
17,338
